,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,rsi,bband_up,bband_mid,bband_low,bbp,adx,macd,cci,slowk,slowd,ultosc,willr
2162,1989-07-05,40.5,40.75,40.0,40.5,1063900.0,0.0,1.0,1.2098005324049,1.2172684369259,1.1948647233628,1.2098005324049,29789200.0,34.605974187831315,1.4988307554726603,1.3265238800683623,1.1542170046640643,0.1612922514276211,32.300300870064824,-0.03701398701292491,-115.30355852882278,33.1738437001728,28.027279222330794,39.964624799756656,-90.24390243901408
2163,1989-07-06,40.75,41.75,40.25,41.25,1552900.0,0.0,1.0,1.2172684369259,1.2471400550098999,1.2023326278838,1.2322042459679,43481200.0,38.99489390467464,1.484582008928708,1.3160688137389374,1.1475556185491667,0.25116320215579085,31.815796696860815,-0.037122554082114956,-70.7175165974052,46.8190678717263,35.328906540481974,44.020047066286224,-70.8333333333427
2164,1989-07-07,41.25,42.0,40.5,41.25,947400.0,0.0,1.0,1.2322042459679,1.254607959531,1.2098005324049,1.2322042459679,26527200.0,38.99489390467463,1.4713501528747601,1.3065397675701171,1.1417293822654742,0.2744816824958813,31.130586565066032,-0.036784564702339484,-52.16686917775884,61.3804713804754,47.12446098412469,49.20548100525809,-66.666666666688
2165,1989-07-10,41.0,41.25,40.0,40.5,1818700.0,0.0,1.0,1.2247363414469,1.2322042459679,1.1948647233628,1.2098005324049,50923600.0,36.178824338884034,1.4604126044368106,1.2968314916927972,1.1332503789487838,0.23398224945415544,30.79157403507354,-0.03788775171520675,-79.80099502486149,57.59259259261342,55.26404394827156,49.07796843005774,-78.94736842102675
2166,1989-07-11,40.75,41.0,39.75,39.75,2177900.0,0.0,1.0,1.2172684369259,1.2247363414469,1.1873968188418,1.1873968188418,60981200.0,33.568177741676344,1.4453742874507163,1.2852562396852172,1.125138191919718,0.19441477019899353,30.624029843062413,-0.040107493599663924,-93.6972059778966,31.66666666667648,50.213243546588295,45.80666187488885,-94.73684210527429
2167,1989-07-12,39.75,40.25,39.5,40.0,1108300.0,0.0,1.0,1.1873968188418,1.2023326278838,1.1799289143208,1.1948647233628,31032400.0,35.24553956046694,1.4184362301148652,1.2725608019994872,1.1266853738841092,0.23369031494723502,30.618080004227835,-0.04079381188239628,-97.49003196021039,15.000000000009868,34.75308641976645,42.55960589796128,-89.4736842105486
2168,1989-07-13,40.0,41.0,39.5,40.63,2012800.0,0.0,1.0,1.1948647233628,1.2247363414469,1.1799289143208,1.2136838427558,56358400.0,39.398154496045066,1.3706214298769681,1.2591185738616573,1.1476157178463464,0.2962620298281043,29.80684448289599,-0.03936539859811661,-64.09280656838716,21.733333333310743,22.79999999999889,48.91502027927225,-76.21052631578335
2169,1989-07-14,40.75,41.0,39.75,40.75,2297500.0,0.0,1.0,1.2172684369259,1.2247363414469,1.1873968188418,1.2172684369259,64330000.0,40.18499640931738,1.3343039754266663,1.2490369027582822,1.163769830089898,0.3137119943361118,29.053554355944986,-0.037511712317967794,-51.851851851815425,45.54285714285276,27.425396825390987,51.193913403139426,-73.68421052630104
2170,1989-07-17,40.75,41.25,39.75,40.75,1168700.0,0.0,1.0,1.2172684369259,1.2322042459679,1.1873968188418,1.2172684369259,32723600.0,40.18499640931738,1.3212744185753902,1.243435974367522,1.165597530159654,0.33191122517979965,28.078705911065637,-0.03563191010625055,-35.053417481319926,62.685714285745966,43.32063492063636,51.81909753049185,-73.68421052630104
2171,1989-07-18,40.75,40.75,38.75,39.25,4261700.0,0.0,1.0,1.2172684369259,1.2172684369259,1.1575252007577,1.1724610097998,119327600.0,33.819303611230225,1.3128868146630626,1.236341465072557,1.1597961154820515,0.08272804543647581,27.91203796471715,-0.03732745059309828,-170.97226900193624,54.28571428577742,54.171428571458584,48.675582545834004,-85.71428571423094
2172,1989-07-19,39.5,40.75,39.0,40.5,2133700.0,0.0,1.0,1.1799289143208,1.2172684369259,1.1649931052788,1.2098005324049,59743600.0,42.056674097900355,1.3066402730708886,1.232607512812052,1.1585747525532153,0.3459669724091522,27.75727487167927,-0.03525183007619792,-78.9333333331559,53.80952380959553,56.9269841270395,54.34712853239018,-46.15384615380659
2173,1989-07-20,40.75,41.25,39.75,40.0,2107800.0,0.0,1.0,1.2172684369259,1.2322042459679,1.1873968188418,1.1948647233628,59018400.0,39.91647524917921,1.302610432106837,1.228873560551542,1.1551366889962469,0.2693905608455412,27.019096868244965,-0.03441536195860917,-28.13051146394588,46.66666666672023,51.58730158736426,54.481557593366816,-61.53846153847732
2174,1989-07-21,39.75,40.0,39.0,40.0,1245400.0,0.0,1.0,1.1873968188418,1.1948647233628,1.1649931052788,1.1948647233628,34871200.0,39.91647524917919,1.2931463485594752,1.224019422612877,1.154892496666279,0.2891219748973095,26.903362891871343,-0.033367811587750706,-127.70885028951375,56.66666666669344,52.38095238100292,56.27322083694006,-61.53846153847732
2175,1989-07-24,39.75,39.75,39.25,39.25,1035600.0,0.0,1.0,1.1873968188418,1.1873968188418,1.1724610097998,1.1724610097998,28996800.0,36.67014667869847,1.2772197558085374,1.2171041430264171,1.1569885302442968,0.12868936071217338,26.79589562809583,-0.033954012104636444,-141.1484314377107,40.00000000002682,47.777777777813355,52.17911961851082,-84.61538461532903
2176,1989-07-25,39.25,39.75,38.0,38.75,1873600.0,0.0,1.0,1.1724610097998,1.1873968188418,1.1351214871947,1.1575252007577,52460800.0,34.647123328660676,1.2626162926102353,1.2100096337314472,1.157402974852659,0.001161696139289839,27.534447507142243,-0.03521780625535964,-177.09417889264594,31.025641025651947,42.56410256412393,48.6973227708609,-81.25000000004711
2177,1989-07-26,38.25,38.5,37.75,38.25,2087000.0,0.0,1.0,1.1425893917157,1.1500572962367,1.1276535826737,1.1425893917157,58436000.0,32.704112167147805,1.2554390769487926,1.2034677493710373,1.151496421793282,-0.08569176979610528,28.367416837993726,-0.03699807639667996,-200.12136382595008,19.12087912088088,30.048840048853076,47.186358130072776,-88.23529411767487
2178,1989-07-27,38.25,39.5,38.0,39.25,1545300.0,0.0,1.0,1.1425893917157,1.1799289143208,1.1351214871947,1.1724610097998,43268400.0,39.956615794871475,1.2492926390669818,1.1997337971105322,1.1501749551540825,0.22484438463374137,27.910808697924438,-0.03558832333947648,-97.91026662110968,34.676434676426155,28.274318274319523,54.521434071918286,-57.14285714284337
2179,1989-07-28,39.25,39.75,39.0,39.38,1065500.0,0.0,1.0,1.1724610097998,1.1873968188418,1.1649931052788,1.1763443201507,29834000.0,40.849076276161355,1.2479929537691568,1.1978668209802774,1.147740688191398,0.28531656411411566,27.20596734091925,-0.03376847127704319,-38.72222222219472,54.15079365080013,35.98270248270225,50.96694260259456,-53.428571428583936
2180,1989-07-31,39.25,40.0,39.0,39.75,998800.0,0.0,1.0,1.1724610097998,1.1948647233628,1.1649931052788,1.1873968188418,27966400.0,43.426466587158416,1.2433618093807948,1.1956264496239724,1.14789108986715,0.4137994264199913,26.268589747605734,-0.031076154565852,-10.285068441544638,79.01851851853964,55.94858228192184,58.043902495146305,-42.85714285715642
2181,1989-08-01,39.75,40.25,39.25,39.88,1245900.0,0.0,1.0,1.1873968188418,1.2023326278838,1.1724610097998,1.1912801291927,34885200.0,44.3440729017384,1.241039062956969,1.1943270342373125,1.147615005517656,0.46738629076786037,25.114012991661642,-0.028302865666518073,16.91986893050382,85.19629629629853,72.78853615521264,55.48562486354051,-39.142857142896986
2182,1989-08-02,39.75,40.5,39.5,40.5,905400.0,0.0,1.0,1.1873968188418,1.2098005324049,1.1799289143208,1.2098005324049,25351200.0,48.624000240601966,1.241039062956969,1.1943270342373125,1.147615005517656,0.6656264841380802,23.757253808388757,-0.024330110111177694,67.40229885067988,91.36296296296604,85.19259259260127,61.961642311255524,-21.428571428530425
2183,1989-08-03,40.5,41.5,40.5,41.25,1544100.0,0.0,1.0,1.2098005324049,1.2396721504889,1.2098005324049,1.2322042459679,43234800.0,53.30216955278955,1.241039062956969,1.1943270342373125,1.147615005517656,0.9054331696650186,22.64561491821717,-0.019153095302268053,165.87195933677705,91.73333333333535,89.43086419753318,65.72897884903722,-6.66666666665476
2184,1989-08-04,41.25,42.75,41.13,42.75,1637100.0,0.0,1.0,1.2322042459679,1.277011673094,1.2286196517978,1.277011673094,45838800.0,60.959032893076184,1.2535090409646064,1.1965674055936177,1.1396257702226291,1.2063747552758914,22.621082007679753,-0.01130437902537329,230.75619848164789,96.66666666667102,93.25432098765735,71.83609327805985,-0.0
2185,1989-08-07,43.0,44.0,42.63,43.75,1501900.0,0.0,1.0,1.284479577615,1.3143511956991,1.2734270789238997,1.3068832911781,42053200.0,65.07086562311017,1.275899694768934,1.2014215435322777,1.1269433922956213,1.208004601985318,23.386340206799133,-0.0026433539581300902,229.75876888947857,94.91228070176244,94.43742690058947,73.81589702839374,-3.9999999999914224
2186,1989-08-08,43.5,44.75,43.5,44.13,1841000.0,0.0,1.0,1.2994153866571,1.3367549092622,1.2994153866571,1.31823450605,51548000.0,66.51412632467611,1.2977716962736954,1.2079634278926876,1.1181551595116799,1.1139249767598907,24.497113518408277,0.005077983152233401,186.40226628898415,94.30910609856794,95.29601782233368,71.8684860641192,-8.85714285717904
2187,1989-08-09,44.0,45.75,43.88,44.0,1742500.0,0.0,1.0,1.3143511956991,1.3666265273462002,1.310766601529,1.3143511956991,48790000.0,65.51676200393366,1.314695436648524,1.2139377515095027,1.1131800663704814,0.9982917384964288,25.998195361642008,0.010759815297292752,149.65361910577224,83.19799498745682,90.80646059592895,62.7610723068452,-21.874999999996092
2188,1989-08-10,44.0,44.0,42.75,43.25,1360400.0,0.0,1.0,1.3143511956991,1.3143511956991,1.277011673094,1.2919474821361001,38091200.0,59.9332158216237,1.3241897780398602,1.2178509334785175,1.1115120889171748,0.8483983156072344,26.187899072402494,0.013301583385435745,85.11440269751034,66.91486291486503,81.47398800029647,59.61640248364111,-31.24999999997646
2189,1989-08-11,44.0,44.0,41.25,41.88,2054300.0,0.0,1.0,1.3143511956991,1.3143511956991,1.2322042459679,1.2510233653609,57520400.0,51.328097580640645,1.3268539635166041,1.2195386799002677,1.1122233962839312,0.6466924579596389,25.058337708988315,0.011876810225868617,43.676378672055634,42.18470418473119,64.09918736235089,51.25987287099105,-48.37499999999089
2190,1989-08-14,41.5,42.0,40.5,40.75,918100.0,0.0,1.0,1.2396721504889,1.254607959531,1.2098005324049,1.2172684369259,25706800.0,45.52236962817288,1.3268539635166041,1.2195386799002677,1.1122233962839312,0.48942255521364464,23.449148248559716,0.007932485849901694,-8.314207543954794,21.54978354980751,43.54978354980111,46.81648753056236,-62.49999999999482
2191,1989-08-15,40.75,41.5,40.75,41.38,1461900.0,0.0,1.0,1.2172684369259,1.2396721504889,1.2172684369259,1.2360875563188,40933200.0,48.98679277598043,1.3280176728278887,1.2227200072262177,1.1174223416245466,0.5634750495948805,21.954900892447448,0.006253044813464781,-13.176303262539387,11.841269841261218,25.19191919193318,43.905630020012254,-56.38709677420997
2192,1989-08-16,41.5,41.75,40.0,40.38,1076200.0,0.0,1.0,1.2396721504889,1.2471400550098999,1.1948647233628,1.2062159382348001,30133600.0,44.183720320622335,1.3279379510126916,1.2225407775177126,1.1171436040227336,0.422555611590048,20.763679702620465,0.002483062560969085,-42.997408760290604,10.341269841266174,14.577441077444844,37.680262205425166,-79.55555555555642
2193,1989-08-17,40.25,41.25,40.0,41.0,1368900.0,0.0,1.0,1.2023326278838,1.2322042459679,1.1948647233628,1.2247363414469,38329200.0,47.613275162537214,1.328664241106256,1.2240343584219175,1.1194044757375792,0.503354601032576,19.657545740638266,0.0009784868352100684,-48.46903270704735,17.087301587307902,13.089947089944973,40.31912724018107,-70.37037037037965
2194,1989-08-18,41.75,42.5,41.5,42.25,750600.0,0.0,1.0,1.2471400550098999,1.269543768573,1.2396721504889,1.262075864052,21016800.0,53.77943931696325,1.3323782316758384,1.2273949154563775,1.1224115992369166,0.6651736192211924,18.84128448443744,0.0027671887184528288,8.60091008138963,41.50000000003016,22.976190476201293,47.71605529743252,-53.846153846145974
2195,1989-08-21,42.25,43.25,42.0,42.25,1230600.0,0.1,1.0,1.2650630258603999,1.2950053459991,1.2575774458257,1.2650630258603999,34456800.0,54.243443439179494,1.3350588740965013,1.2320250162594075,1.1289911584223138,0.6603259855281192,18.647762603460375,0.004375350523732502,28.574735571270526,61.69990880477477,40.095736797370826,45.457882263294024,-54.39999999999069
2196,1989-08-22,42.0,43.0,42.0,42.88,998500.0,0.0,1.0,1.2575774458257,1.2875197659643998,1.2575774458257,1.2839266875478001,27958000.0,57.167665247494234,1.3377679989083882,1.2383450905989126,1.138922182289437,0.7292308569721418,18.468063713981675,0.0070902383345707864,27.960306904832656,83.0122083958684,62.07070573355765,51.42441278951607,-48.147980447616
2197,1989-08-23,43.0,44.25,42.5,43.75,1550400.0,0.0,1.0,1.2875197659643998,1.3249476661378001,1.2725486058951,1.3099765060683999,43411200.0,60.88525035091131,1.3405073639538134,1.2467144463165476,1.1529215286792818,0.837243266045479,19.068034985979157,0.011214534953428279,74.55216118017586,82.50923038556662,75.74044919540314,56.97248875180618,-32.981733985092056
2198,1989-08-24,43.75,44.5,43.5,44.13,1454700.0,0.0,1.0,1.3099765060683999,1.3324332461725,1.3024909260338,1.3213545877212,40731600.0,62.41951602031064,1.3468248362298083,1.2541591252126174,1.1614934141954265,0.8625691842806714,19.765309099273615,0.015225673747304436,93.91608441457579,88.49491609301269,84.67211829148245,55.06415061436362,-26.357396449664318
2199,1989-08-25,44.0,45.0,44.0,44.75,1441000.0,0.0,1.0,1.3174620861031001,1.3474044062418002,1.3174620861031001,1.3399188262072,40348000.0,64.84260559873695,1.354962276524877,1.2623378505154423,1.1697134245060077,0.9187932872256356,20.690506951943444,0.019675699818343384,112.73811077100673,89.40483872416208,86.80299506758034,60.40736711958063,-15.549266786684068
2200,1989-08-28,44.5,45.0,44.0,44.75,729100.0,0.0,1.0,1.3324332461725,1.3474044062418002,1.3174620861031001,1.3399188262072,20414800.0,64.84260559873694,1.3617636490229972,1.2699639508837124,1.1781642527444276,0.8810190923359422,21.54961924370829,0.022937962981484095,106.45252215526227,90.46337229003821,89.45437570240419,60.09584715387316,-15.549266786684068
2201,1989-08-29,44.75,45.0,43.75,44.13,1579500.0,0.0,1.0,1.3399188262072,1.3474044062418002,1.3099765060683999,1.3213545877212,44226000.0,60.331136624666826,1.3633466798045737,1.2764676738101373,1.1895886678157008,0.7583300384096089,22.05626261622795,0.023751557968178405,91.93414619365991,82.84444444452274,87.57088515290752,56.18334011048673,-17.07740440319638
2202,1989-08-30,44.0,44.75,44.0,44.5,1036600.0,0.0,1.0,1.3174620861031001,1.3399188262072,1.3174620861031001,1.3324332461725,29024800.0,62.02900572382717,1.3670688387209613,1.2825993094985173,1.1981297802760733,0.7949817356194137,22.526717176424775,0.025002084538277236,87.0495495076382,74.51111111118624,82.60630928191559,60.45482512554109,-9.814600231715422
2203,1989-08-31,44.5,45.0,44.25,44.5,502600.0,0.0,1.0,1.3324332461725,1.3474044062418002,1.3249476661378001,1.3324332461725,14072800.0,62.02900572382717,1.371416455051924,1.2876107595087474,1.2038050639655706,0.7674190958814964,23.138846168894446,0.025696917782220385,80.86992426718042,63.95555555565624,73.77037037045493,58.14239844524337,-9.814600231715422
2204,1989-09-01,44.5,44.75,44.25,44.63,661800.0,0.0,1.0,1.3324332461725,1.3399188262072,1.3249476661378001,1.3363257477905,18530400.0,62.679896742714845,1.3768340710297635,1.2905764632435726,1.2043188554573816,0.7651898523567183,23.707251661902,0.026258973384099438,69.52461704708462,65.68888888899,68.05185185194401,58.45572301769337,-7.262804171481247
2205,1989-09-05,44.5,45.38,44.5,44.75,1025200.0,0.0,1.0,1.3324332461725,1.3587824878944998,1.3324332461725,1.3399188262072,28705600.0,63.305189695099486,1.3809029977582068,1.2922282399950276,1.2035534822318483,0.768907338543501,24.68453474842477,0.02668671011528989,78.49232508045725,63.91656441731485,64.5203362873202,54.652007522045686,-11.508003260776473
2206,1989-09-06,44.75,44.88,44.0,44.75,774600.0,0.0,1.0,1.3399188262072,1.3438113278252,1.3174620861031001,1.3399188262072,21688800.0,63.305189695099486,1.3837454355777121,1.2933124560028875,1.2028794764280628,0.7576845882079455,24.881465377942042,0.026717709433284886,54.8959082047229,62.03250644631019,63.87931991753819,56.86712872762851,-11.508003260776473
2207,1989-09-07,44.75,45.5,44.75,44.75,1016900.0,0.0,1.0,1.3399188262072,1.3623755663112,1.3399188262072,1.3399188262072,28473200.0,63.305189695099486,1.3868810959123992,1.2945908375282924,1.2023005791441856,0.7455729861013881,25.521260844895544,0.026437521327061342,85.76069142391702,55.23250644632384,60.39385910331614,49.2363885051002,-18.301642178015733
2208,1989-09-08,44.75,45.25,44.5,45.0,498500.0,0.0,1.0,1.3399188262072,1.3548899862765,1.3324332461725,1.3474044062418002,13958000.0,64.83813078034838,1.3924593946294792,1.2973636837335776,1.202267972837676,0.76310714771879,25.762855121078026,0.02651385872435208,78.14903208693936,57.00483091794982,58.08994793686113,52.19386758810922,-14.285714285754997
2209,1989-09-11,44.75,46.0,44.5,45.75,880300.0,0.0,1.0,1.3399188262072,1.3773467263805,1.3324332461725,1.3698611463459,24648400.0,69.01947166686101,1.4008948213943977,1.3033055727828275,1.2057163241712574,0.8409984937376683,26.527764643204335,0.028062935853333082,143.22004806042094,68.05555555560967,60.097630973294294,57.69465929399079,-6.249999999937279
2210,1989-09-12,45.5,46.75,45.0,46.0,924900.0,0.0,1.0,1.3623755663112,1.3998034664846,1.3474044062418002,1.3773467263805,25897200.0,70.28782847113015,1.4055610208926645,1.3113094872555575,1.2170579536184505,0.850324480550115,27.70472473937309,0.02955393502149617,207.1330589847963,75.63131313130815,66.8972332016224,58.37561112084575,-17.64705882358493
2211,1989-09-13,46.25,46.63,45.0,45.0,1149000.0,0.0,1.0,1.3848323064152,1.3962103880679,1.3474044062418002,1.3474044062418002,32172000.0,59.750328317613274,1.40569164603837,1.3168753297517075,1.228059013465045,0.671866374144349,28.797616257244076,0.027996738631966833,121.25676656048131,60.8164983164906,68.167789001136,48.25263364253272,-53.84615384621682
2212,1989-09-14,45.0,45.25,44.5,44.75,1172200.0,0.0,1.0,1.3474044062418002,1.3548899862765,1.3324332461725,1.3399188262072,32821600.0,57.43219927965599,1.396818059258013,1.3235604741503275,1.250302889042642,0.6116495447729156,29.060028368086268,0.025860521530493452,-5.099455213377518,35.35353535349684,57.267115600431715,47.78616581417448,-66.66666666659243
2213,1989-09-15,45.0,45.25,44.25,45.0,1114900.0,0.0,1.0,1.3474044062418002,1.3548899862765,1.3249476661378001,1.3474044062418002,31217200.0,59.13940810802208,1.387802947363741,1.3296938773900726,1.2715848074164042,0.652390400153995,28.94271099340215,0.02448928065283429,-8.794551345735595,21.11111111107697,39.093714927021324,47.31099536725648,-58.333333333351526
2214,1989-09-18,44.5,45.0,44.0,44.0,563900.0,0.0,1.0,1.3324332461725,1.3474044062418002,1.3174620861031001,1.3174620861031001,15789200.0,50.42742709886103,1.3820764112798596,1.3324631884926275,1.2828499657053953,0.3488195127550971,28.474606817064977,0.02074730535981084,-98.21994172067683,13.703703703696894,23.389450056090087,44.79275088192061,-91.66666666664786
2215,1989-09-19,44.25,44.5,43.0,43.25,721400.0,0.0,1.0,1.3249476661378001,1.3324332461725,1.2875197659643998,1.2950053459991,20199200.0,45.06539868803557,1.3766752674313663,1.3339603044995625,1.2912453415677587,0.04401273199445689,26.76974457454065,0.015787700944048355,-200.38895371450238,12.295684113855456,15.703499642876295,40.777400354011,-93.33333333331532
2216,1989-09-20,44.0,45.0,43.75,44.63,1054900.0,0.0,1.0,1.3174620861031001,1.3474044062418002,1.3099765060683999,1.3363257477905,29537200.0,54.62575754607626,1.3726018891024436,1.3365802575116974,1.3005586259209512,0.49646726550189313,25.68106687189388,0.015018268556721504,-58.186200325232925,26.443832262021775,17.4810733598579,42.100567953641566,-56.533333333345354
2217,1989-09-21,45.0,46.0,44.25,44.75,1794300.0,0.0,1.0,1.3474044062418002,1.3773467263805,1.3249476661378001,1.3399188262072,50240400.0,55.353375967083664,1.3719782556180697,1.3380773735186375,1.3041764914192053,0.5271593624490561,25.524279524997837,0.014530915892692509,26.47412755717306,45.88827670649408,28.209264360790296,38.851235310910866,-53.333333333297645
2218,1989-09-22,44.75,45.25,44.25,44.88,647300.0,0.0,1.0,1.3399188262072,1.3548899862765,1.3249476661378001,1.3438113278252,18124400.0,56.17331156916604,1.3722890619513166,1.3392002105238376,1.3061113590963587,0.5696778084224008,25.378691274308657,0.014294005348889804,-11.888258769142741,64.48148148152607,45.60453015001383,44.66387618868542,-49.866666666660876
2219,1989-09-25,44.75,45.75,44.75,45.25,1215700.0,0.0,1.0,1.3399188262072,1.3698611463459,1.3399188262072,1.3548899862765,34039600.0,58.508863381850716,1.373738726553115,1.3399487685273026,1.3061588105014903,0.721089616888304,25.640719190901162,0.014829264652864493,59.76064351591743,65.33333333338682,58.56769717380217,45.78598928206515,-40.00000000001768
2220,1989-09-26,45.0,45.5,44.75,45.25,690400.0,0.0,1.0,1.3474044062418002,1.3623755663112,1.3399188262072,1.3548899862765,19331200.0,58.50886338185073,1.3751090647214386,1.3406973265307678,1.306285588340097,0.7062182919545162,25.884030827737064,0.015079632886430216,39.55074207789715,68.1111111111533,65.97530864202191,44.842140336850996,-40.00000000001768
2221,1989-09-27,44.25,45.13,44.0,44.75,804700.0,0.0,1.0,1.3249476661378001,1.3512969078599,1.3174620861031001,1.3399188262072,22531600.0,53.998896221671004,1.374882332037999,1.3416255384550677,1.3083687448721364,0.47434039689346763,25.075323932482743,0.013909662090830333,-45.243619489437734,59.72222222228974,64.38888888894313,49.676677484022456,-53.333333333297645
2222,1989-09-28,45.0,45.75,45.0,45.5,709100.0,0.0,1.0,1.3474044062418002,1.3698611463459,1.3474044062418002,1.3623755663112,19854800.0,59.09255674463303,1.3772732324628103,1.3431226544620027,1.3089720764611952,0.7818826646029539,24.878806114582165,0.014625924500399456,71.0779082177399,63.293650793699875,63.70899470904749,54.825984897325455,-33.3333333333332
2223,1989-09-29,45.25,45.5,44.5,44.5,623300.0,0.0,1.0,1.3548899862765,1.3623755663112,1.3324332461725,1.3324332461725,17452400.0,50.98600516616762,1.3772732324628103,1.3431226544620027,1.3089720764611952,0.3434959389376946,24.057348354680297,0.012631860399961559,-10.621747466341521,50.595238095288686,57.870370370425945,46.17184353611893,-59.99999999998212
2224,1989-10-02,44.5,44.75,43.75,44.38,1226800.0,0.0,1.0,1.3324332461725,1.3399188262072,1.3099765060683999,1.3288401677558,34350400.0,50.09785092324029,1.3773498195911995,1.3427483754602678,1.3081469313293361,0.2990227278977246,22.438937340837878,0.010638979303414953,-87.2773536895867,48.59523809524004,54.16137566140938,49.89418527742244,-61.98347107439225
2225,1989-10-03,44.25,44.5,43.13,43.63,1522300.0,0.0,1.0,1.3249476661378001,1.3324332461725,1.2914122675825,1.3063834276518,42624400.0,44.84043943338451,1.3791359500350842,1.3410716055324978,1.3030072610299115,0.04434815134750523,21.358866429207435,0.007164942432543064,-146.0356788898065,26.385132679015157,41.85853628984781,48.16362909785447,-78.99999999997857
2226,1989-10-04,43.75,44.63,43.5,44.25,1421200.0,0.0,1.0,1.3099765060683999,1.3363257477905,1.3024909260338,1.3249476661378001,39793600.0,49.553460325945586,1.3790320060575263,1.3403230475290278,1.3016140890005292,0.30139763538319075,20.2099651967718,0.005842374821113161,-72.47474747468996,31.11068702285233,35.36368593236902,50.171277112771584,-58.33333333330518
2227,1989-10-05,44.5,46.5,44.25,45.5,2190000.0,0.0,1.0,1.3324332461725,1.3923178864499,1.3249476661378001,1.3623755663112,61320000.0,57.44761269048158,1.3813278410628689,1.3414458845342279,1.3015639280055868,0.7623953737317481,20.102635236820625,0.007725296793841263,107.26368159200108,44.052823521373774,33.849547741080265,49.80056990841833,-28.571428571414803
2228,1989-10-06,46.25,48.25,46.0,48.13,3229500.0,0.0,1.0,1.3848323064152,1.4447169466926,1.3773467263805,1.441123868276,90426000.0,68.58610348728936,1.4051469097268245,1.3461318576359378,1.287116805545051,1.3048117156091694,21.087155608961638,0.015394398817599741,269.19079435773335,70.24358369952186,48.4690314145825,58.91329439485432,-2.2857142856859665
2229,1989-10-09,48.0,49.75,47.5,49.5,1746000.0,0.0,1.0,1.437231366658,1.4896304269007001,1.4222602065886,1.482144846866,48888000.0,72.6083615652096,1.4350766546757132,1.3517460426619428,1.2684154306481723,1.2824183757495302,22.695618125460502,0.024499848566269744,275.63876313974475,88.06874148341383,67.45504956810301,63.55069578282898,-3.7764350453298334
2230,1989-10-10,49.75,50.38,48.5,49.5,2563600.0,0.0,1.0,1.4896304269007001,1.5084940885881,1.4522025267273,1.482144846866,71780800.0,72.6083615652096,1.4575038827289164,1.356985948686218,1.2564680146435194,1.1225699889863254,24.440345535265077,0.031354547388546594,199.45401387863402,93.6963724267536,84.00289920322962,64.7514094339517,-12.137931034501662
2231,1989-10-11,48.75,49.25,48.0,48.88,1401400.0,0.0,1.0,1.459688106762,1.4746592668312999,1.437231366658,1.46358060838,39239200.0,68.03613002285678,1.473352477061485,1.3627947587931277,1.2522370405247705,0.9558064835520319,25.5287708249265,0.034886813226050695,119.7624996410263,86.3210155751885,89.36204316178515,65.17255428227993,-20.68965517243441
2232,1989-10-12,49.0,49.25,48.5,48.75,737900.0,0.0,1.0,1.4671736867967,1.4746592668312999,1.4522025267273,1.459688106762,20661200.0,67.08226777486566,1.4864801419855191,1.3687832228208676,1.251086303656216,0.8861820877994327,26.539451451040673,0.03694617449985538,99.1736267621162,75.17495663292048,85.06411487828738,65.55200246793599,-22.4827586206958
2233,1989-10-13,48.75,49.5,45.0,45.75,1795700.0,0.0,1.0,1.459688106762,1.482144846866,1.3474044062418002,1.3698611463459,50279600.0,49.74862844249941,1.4871934988519424,1.3699060598260728,1.2526186208002033,0.4998085324372934,24.714446743888864,0.030972911709673312,17.939841233604426,50.7520293397779,70.74933384929547,54.18415244970488,-63.862068965518596
2234,1989-10-16,44.75,46.75,42.5,46.75,3793900.0,0.0,1.0,1.3399188262072,1.3998034664846,1.2725486058951,1.3998034664846,106229200.0,54.01412776143443,1.4894234721419848,1.3740231288451477,1.2586227855483105,0.6116995708285683,24.31388340226327,0.02832859846108282,-35.523160901920065,43.55330624209525,56.49343073826439,62.80753440506771,-46.06598984771522
2235,1989-10-17,46.0,48.75,45.0,47.25,2232500.0,0.0,1.0,1.3773467263805,1.459688106762,1.3474044062418002,1.4147746265538999,62510000.0,56.024105851548796,1.4907236849825602,1.3800115928728878,1.2692995007632153,0.6569974562786488,22.783380631732797,0.027128290611321493,21.418301562991,45.243891151850185,46.51640891124095,59.82986966802264,-39.72081218276303
2236,1989-10-18,46.5,48.25,46.0,48.25,1286000.0,0.0,1.0,1.3923178864499,1.4447169466926,1.3773467263805,1.4447169466926,36008000.0,59.80785836289345,1.497660145372417,1.3854311528179928,1.2732021602635686,0.7641286913711589,21.36219948766879,0.028267285320022095,35.51765289562934,67.97800338408693,52.258400259343965,61.54543690021007,-27.03045685281609
2237,1989-10-19,48.25,49.5,48.25,48.75,999100.0,0.0,1.0,1.4447169466926,1.482144846866,1.4447169466926,1.459688106762,27974800.0,61.587510756213135,1.5060513952984858,1.3914196168457327,1.2767878383929796,0.7977729685333507,20.290371313992917,0.030031806361491498,78.15339281329898,79.76190476190077,64.32793309927912,61.33102394330413,-20.68527918782145
